0092 
005120 
2.30004883E+00 
000000  1.95312500E-04  -2.93634880E-02 -2.58859355E-01 -2.99666139E-01  -1.73724658E-01 -5.64742267E-02  2.35556674E-03 
000001  1.95312500E-04  -1.16126881E-01 -2.72834453E-01 -1.39806623E-01  -4.76340543E-01 -3.63039222E-02  4.25954605E-01 
000002  1.95312500E-04  -3.62634285E-01 -2.95423611E-01  1.98961294E-01  -9.41178751E-02  1.91380995E-01  9.32553604E-01 
000003  1.95312500E-04  -4.90834910E-04  7.91500772E-01  5.42976792E-01   8.77223622E-01 -2.15132251E-01  4.34151758E-01 
000004  1.95312500E-04  -4.40551913E-02 -1.23827062E-01 -1.79729895E-01   9.36238634E-01 -5.96936999E-01  2.96071341E-01 
000005  1.95312500E-04   7.69120270E-02 -1.47382265E-01  1.95124719E-01   2.51962464E-01 -1.86128757E-01 -2.96387853E-01 
000006  1.95312500E-04   9.09094095E-02  3.22121702E-02  1.17475838E-01   3.09623968E-01 -8.39658359E-01  3.44902297E-01 
000007  1.95312500E-04   1.02106327E+00 -1.74402216E-01  3.67334925E-01   2.19201548E-01 -4.52973823E-01 -4.65755808E-01 
000008  1.95312500E-04  -2.61736069E+00 -1.64171989E-01 -9.57318803E-01   4.43423571E-01 -2.47255172E-01 -4.03291051E-01 
000009  1.95312500E-04  -2.56003449E-01 -4.78836995E-01  3.91536402E-01   2.33080348E-01  5.27780138E-01  3.11356349E-02 
000010  1.95312500E-04   2.62692447E-01  3.99348122E-01 -8.80042174E-02   5.71762167E-01 -6.67109489E-01 -4.21067678E-01 
000011  1.95312500E-04   2.71403011E-01  7.62946187E-02  2.74013611E-01  -3.80736829E-01 -6.97195696E-01 -1.47544938E-01 
000012  1.95312500E-04  -1.05335136E+00  1.27335161E+00 -8.65362737E-01  -3.94733913E-01 -1.54819572E-01  2.28317051E-02 
000013  1.95312500E-04   4.46679055E-01 -6.62875142E-02  2.02134737E-01  -4.92484701E-01 -7.51376963E-01 -4.54364248E-02 
000014  1.95312500E-04  -2.09215757E-01  1.51057378E-01  3.57503293E-02  -5.26528153E-01  5.28364075E-02 -5.65055850E-01 
000015  1.95312500E-04  -1.16789171E+00  4.31608235E+00 -1.93727369E+00  -1.81899840E-01  1.69847523E-01 -2.48920592E-01 
000016  1.95312500E-04  -1.40769195E-01  1.92265303E-01 -3.11489277E-01   4.87376542E-02  6.42318633E-01  1.67728468E-01 
000017  1.95312500E-04   7.13607725E-01 -1.47524670E+00  6.58040327E-01  -5.65275573E-02 -5.56184227E-01  2.66371093E-01 
000018  1.95312500E-04   2.65404754E-01  4.59141206E-02 -1.70024805E-01   2.71660842E-02  2.76852861E-01  6.71383044E-02 
000019  1.95312500E-04   8.41275595E-02 -8.59067716E-01 -4.82331774E-01   4.72162300E-01  8.80200237E-02  2.74411423E-01 
000020  1.95312500E-04  -1.25809361E-01 -8.21215285E-01  5.52902838E-01  -7.05855357E-01 -7.12167436E-02 -1.54975552E-01 
000021  1.95312500E-04   3.31970728E-01  1.06741016E-01 -1.52974993E-01   1.20572938E+00 -2.90142446E-01  2.57225615E-01 
000022  1.95312500E-04  -2.99621365E-02 -3.28554078E-02 -6.58470305E-02  -9.46082846E-03  7.53731741E-01 -1.99595597E-01 
000023  1.95312500E-04  -3.65949047E-01 -5.85130441E-01 -5.19369247E-01  -8.95952220E-02  6.74008881E-01 -4.69600263E-01 
000024  1.95312500E-04   7.75093027E-02 -3.42766939E-01 -4.75125579E-01   5.01905253E-01 -5.39195787E-01  7.88597670E-01 
000025  1.95312500E-04   6.47937212E-01  1.00050805E+00  8.11584697E-01  -8.66289784E-02  4.27055507E-01 -2.99346029E-01 
000026  1.95312500E-04  -2.62351404E-01  6.80903779E-01 -1.11649037E-01   5.28306168E-01 -3.54113716E-01 -2.25361829E-01 
000027  1.95312500E-04   1.65116049E-01  2.94924648E-01  1.49714960E+00  -3.66117141E-01 -1.08328096E-01 -1.59577857E-01 
000028  1.95312500E-04   2.71226895E-01 -3.11470010E-01 -5.17188306E-03  -3.48854005E-01  9.91577717E-01  3.76062002E-01 
000029  1.95312500E-04  -3.68424806E-02  2.26520677E-01 -1.43862772E-01  -5.58433781E-02  1.34586255E+00 -9.62422928E-02 
000030  1.95312500E-04   1.57441726E-01  3.33479490E-01 -2.28817818E-01  -6.26219151E-01  2.75448483E-01  2.54727212E-01 
000031  1.95312500E-04   7.37929433E-01  2.29941321E-01  4.28714082E-01  -6.63900270E-01  1.28389304E-01 -2.67153469E-01 
