0723 
005120 
1.80750732E+01 
000000  1.95312500E-04   1.92809258E-01  1.56603639E-01 -1.74091239E-01   3.21440853E-01 -3.13527651E-01 -3.40563621E-01 
000001  1.95312500E-04  -2.13272203E-01 -2.29660316E-01 -1.97590974E-01  -7.00680743E-01 -1.78785575E-01  4.96342898E-01 
000002  1.95312500E-04   2.22753012E-01 -9.51128972E-02 -4.61425836E-01  -5.17466001E-01 -7.69019716E-01 -2.58050433E-01 
000003  1.95312500E-04   1.51636779E+00 -3.70997093E-01  9.10550782E-01  -7.64135376E-02 -4.29187749E-01 -3.67530260E-01 
000004  1.95312500E-04   1.34745981E-01  8.64490728E-02  1.96569190E-01  -1.04162911E+00  3.03204894E-01  2.45658207E-01 
000005  1.95312500E-04   2.35001545E-02  2.82978527E-01 -1.45148073E-01  -2.36680053E-01  4.43181739E-01  7.37710096E-01 
000006  1.95312500E-04   6.99115583E-02 -2.25207777E-01 -1.18889049E-01  -5.67771777E-02  2.30459227E-01 -3.72107492E-01 
000007  1.95312500E-04   5.37053103E-01  1.58363779E-01  7.33323969E-01   4.42484585E-01 -6.27076366E-01 -4.80354944E-01 
000008  1.95312500E-04   2.78837516E+00  1.26467974E+00  3.29856942E+00  -1.79625001E-01  1.81324259E-01  3.22241836E-01 
000009  1.95312500E-04  -4.74638625E-01 -2.76965520E-01  2.53937921E-01   3.44335876E-01  6.94521302E-01 -1.12879385E-01 
000010  1.95312500E-04  -4.08957248E-01 -3.41928039E-01 -1.10906074E-02  -4.05950239E-01  3.30268640E-01  3.26568180E-01 
000011  1.95312500E-04  -7.43470252E-01 -3.87568928E-01 -2.87805253E-01   2.06774340E-01  1.80429995E-01 -4.05287723E-01 
000012  1.95312500E-04  -2.18869192E-01 -9.23222313E-01  4.45732045E-01   6.32960232E-01 -5.44096580E-01  3.52263006E-01 
000013  1.95312500E-04  -5.78018988E-01 -8.27358900E-02 -9.13211241E-02  -5.26420697E-01  5.55235794E-01 -7.38227775E-02 
000014  1.95312500E-04   8.19597318E-02 -3.13748196E-01  9.76202872E-02   4.45894859E-01 -1.69582713E-01  2.55599641E-03 
000015  1.95312500E-04  -2.87613462E+00  4.04189880E+00 -4.07060921E+00  -3.31362030E-02 -1.57545586E-01 -2.39579672E-02 
000016  1.95312500E-04   6.72027012E-02  2.75023749E-01 -3.22725217E-01   2.76230197E-01 -3.68778060E-02  6.05951954E-01 
000017  1.95312500E-04   2.26133953E+00  1.18102143E+00 -4.00058558E-01   1.98214969E-02 -1.82320141E-01  9.48615716E-02 
000018  1.95312500E-04   2.42956038E-01  2.89529042E-02 -8.27043043E-02  -7.08866261E-02  5.36346711E-02  5.92871683E-02 
000019  1.95312500E-04  -1.46346481E-01 -2.72354537E-01 -5.12972600E-02   8.59743356E-01 -7.98736825E-01 -1.69119863E-01 
000020  1.95312500E-04  -5.92666497E-01 -5.09723975E-01  3.69736734E-01  -7.41018841E-01  1.62572414E-01 -3.80362477E-01 
000021  1.95312500E-04   1.06840304E+00  1.33240673E-02 -7.10379791E-01  -4.40666724E-03 -1.73019776E-01  2.32398907E-01 
000022  1.95312500E-04  -2.79700713E-02  4.08395097E-01 -2.52561660E-01  -1.78749178E-02 -4.25370847E-02  6.85301027E-01 
